replicate,T_null,T_obs,global_p
466,1.3086759623986612,80.41047539922894,0.003996003996003996
467,5.595581550783647,80.41047539922894,0.003996003996003996
468,6.450961011927674,80.41047539922894,0.003996003996003996
469,2.067914808601273,80.41047539922894,0.003996003996003996
470,3.9251501805911975,80.41047539922894,0.003996003996003996
471,6.329221164325954,80.41047539922894,0.003996003996003996
472,5.495968508250748,80.41047539922894,0.003996003996003996
473,6.204537752997426,80.41047539922894,0.003996003996003996
474,6.4110994857932635,80.41047539922894,0.003996003996003996
475,3.1829590650357584,80.41047539922894,0.003996003996003996
476,9.302640723014562,80.41047539922894,0.003996003996003996
477,4.7701152621967715,80.41047539922894,0.003996003996003996
478,5.6490907802485575,80.41047539922894,0.003996003996003996
479,2.10009051291847,80.41047539922894,0.003996003996003996
480,2.8793805637956567,80.41047539922894,0.003996003996003996
481,8.821125700011374,80.41047539922894,0.003996003996003996
482,8.986762332994884,80.41047539922894,0.003996003996003996
483,1.9152674894029502,80.41047539922894,0.003996003996003996
484,7.7507961541459665,80.41047539922894,0.003996003996003996
485,3.1283802427309,80.41047539922894,0.003996003996003996
486,2.3460809433760623,80.41047539922894,0.003996003996003996
487,13.227897141567786,80.41047539922894,0.003996003996003996
488,2.2558513807673926,80.41047539922894,0.003996003996003996
489,3.90318141905251,80.41047539922894,0.003996003996003996
490,4.5304922881842025,80.41047539922894,0.003996003996003996
491,3.948995595257987,80.41047539922894,0.003996003996003996
492,9.491811437158766,80.41047539922894,0.003996003996003996
493,3.8165971989382808,80.41047539922894,0.003996003996003996
494,5.091918358852935,80.41047539922894,0.003996003996003996
495,7.007028970160825,80.41047539922894,0.003996003996003996
496,10.758782392874267,80.41047539922894,0.003996003996003996
497,5.495793602579873,80.41047539922894,0.003996003996003996
498,5.963146533951862,80.41047539922894,0.003996003996003996
499,2.137434056346759,80.41047539922894,0.003996003996003996
500,3.755951903324986,80.41047539922894,0.003996003996003996
501,3.4603569257473694,80.41047539922894,0.003996003996003996
502,5.207028987980824,80.41047539922894,0.003996003996003996
503,3.0756819522142234,80.41047539922894,0.003996003996003996
504,2.0581728765128267,80.41047539922894,0.003996003996003996
505,4.8796145969967615,80.41047539922894,0.003996003996003996
506,6.8344666517937345,80.41047539922894,0.003996003996003996
507,3.4430881095639556,80.41047539922894,0.003996003996003996
508,3.2891079539343107,80.41047539922894,0.003996003996003996
